## [iView]
## Converted from:	C:\Users\Jessica\Desktop\Manip SMI\Tests\Oeil droit\subject-23.idf
## Date:	21.03.2017 17:15:00
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	126
## Uses Plane File:	False
## Number of Samples:	42160                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	participant                                                                                                                                                                                                                                                     
## Description:	experiment                                                                                                                                                                                                                                                      
## [Calibration]
## Calibration Type:	9-point
## Calibration Area:	1366	768
## Calibration Point 0:	Position(684;385)
## Calibration Point 1:	Position(68;38)
## Calibration Point 2:	Position(1300;38)
## Calibration Point 3:	Position(68;732)
## Calibration Point 4:	Position(1300;732)
## Calibration Point 5:	Position(68;385)
## Calibration Point 6:	Position(684;38)
## Calibration Point 7:	Position(1300;385)
## Calibration Point 8:	Position(684;732)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IRX0940001-1426
## Operating System :	6.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	R POR X [px]	R POR Y [px]	Frame	Aux1
988070449	SMP	118	435.59	627.42		
988074431	SMP	118	436.37	627.74		
988078407	SMP	118	437.40	628.58		
988082435	SMP	118	437.75	628.62		
988086419	SMP	118	437.43	628.86		
988090430	SMP	118	436.92	629.80		
988094411	SMP	118	436.24	630.17		
988098433	SMP	118	434.47	630.45		
988102440	SMP	118	433.71	630.77		
988106428	SMP	118	432.97	631.57		
988110404	SMP	118	433.29	631.74		
988114421	SMP	118	433.00	631.63		
988118430	SMP	118	433.10	632.15		
988122428	SMP	118	432.67	632.21		
988126414	SMP	118	431.61	632.36		
988130411	SMP	118	431.20	632.00		
988134437	SMP	118	431.28	632.07		
988138431	SMP	118	431.14	631.31		
988142408	SMP	118	430.78	631.29		
988146409	SMP	118	431.65	631.67		
988150434	SMP	118	430.85	631.48		
988154433	SMP	118	431.40	631.53		
988158407	SMP	118	430.98	632.30		
988162406	SMP	118	430.01	631.72		
988166433	SMP	118	430.42	631.48		
988170952	SMP	118	431.01	631.76		
988174408	SMP	118	431.38	632.00		
988178401	SMP	118	432.49	632.26		
988182432	SMP	118	433.87	632.41		
988186414	SMP	118	434.16	632.33		
988190405	SMP	118	433.57	632.17		
988194406	SMP	118	434.71	632.64		
988198440	SMP	118	435.43	632.29		
988202425	SMP	118	436.26	631.18		
988206404	SMP	118	438.65	632.23		
988210404	SMP	118	443.11	633.93		
988214446	SMP	118	445.97	631.65		
988218421	SMP	118	449.29	630.73		
988222415	SMP	118	452.54	633.87		
988226421	SMP	118	455.31	633.02		
988230456	SMP	118	456.64	634.82		
988234425	SMP	118	457.68	635.48		
988238401	SMP	118	459.39	635.95		
988242406	SMP	118	459.93	636.25		
988246432	SMP	118	460.53	636.85		
988250412	SMP	118	460.29	636.63		
988254405	SMP	118	460.38	638.29		
988258410	SMP	118	459.30	639.76		
988262426	SMP	118	459.08	642.09		
988266409	SMP	118	457.32	641.58		
988270399	SMP	118	456.49	642.38		
988274419	SMP	118	456.26	642.98		
988277759	MSG	118	# Message: Le sujet a repondu
988278430	SMP	118	455.60	642.41		
988282412	SMP	118	455.11	641.70		
988286399	SMP	118	453.61	643.39		
988290435	SMP	118	453.38	643.81		
988294425	SMP	118	453.46	643.98		
988298399	SMP	118	453.02	642.84		
988302402	SMP	118	453.50	642.70		
988306414	SMP	118	453.93	640.63		
988310407	SMP	118	455.96	637.70		
988314429	SMP	118	456.66	640.34		
988318402	SMP	118	456.94	639.22		
988322410	SMP	118	458.53	635.72		
988326416	SMP	118	459.61	639.44		
988330430	SMP	118	461.63	634.59		
988334393	SMP	118	462.80	634.91		
988338421	SMP	118	463.40	634.63		
988342413	SMP	118	463.42	634.30		
988346425	SMP	118	463.07	633.96		
988350391	SMP	118	462.71	630.91		
988351797	MSG	118	# Message: stop_trial  distractor 5 tgt_hor -262 tgt_vert 262 cor_resp 1 sub_resp 1 tim_resp 1986
990182198	SMP	119	668.83	397.10		
990183552	MSG	119	# Message: Starting wait for fixation period
990183574	MSG	119	# Message: stop_fixation
990183589	MSG	119	# Message: start_trial 112 C:\Users\Jessica\Desktop\Manip SMI\Images_finales\mtneu17.png
990186203	SMP	119	669.12	396.88		
990190187	SMP	119	668.30	397.29		
990194212	SMP	119	667.19	397.84		
990198190	SMP	119	667.24	398.02		
990202190	SMP	119	666.73	398.99		
990206193	SMP	119	666.58	399.91		
990210225	SMP	119	667.35	400.22		
990214192	SMP	119	666.99	400.78		
990218187	SMP	119	668.28	401.28		
990222177	SMP	119	669.71	401.68		
990226219	SMP	119	668.83	401.50		
990230215	SMP	119	669.23	401.90		
990234197	SMP	119	670.21	401.59		
990238177	SMP	119	671.48	401.89		
990242191	SMP	119	673.00	402.72		
990246211	SMP	119	673.88	401.53		
990250188	SMP	119	675.59	400.90		
990254175	SMP	119	676.00	400.47		
990258197	SMP	119	677.79	400.12		
990262211	SMP	119	679.14	399.84		
990266189	SMP	119	679.47	399.93		
990270175	SMP	119	681.60	399.71		
990274189	SMP	119	683.02	399.69		
990278204	SMP	119	684.16	398.87		
990282188	SMP	119	685.63	398.45		
990286171	SMP	119	684.94	397.86		
990290202	SMP	119	685.37	398.42		
990294206	SMP	119	685.41	398.86		
990298177	SMP	119	684.98	398.82		
990302179	SMP	119	684.84	399.09		
990306223	SMP	119	684.85	399.46		
990310217	SMP	119	685.72	399.81		
990314187	SMP	119	684.58	400.52		
990318171	SMP	119	684.48	400.88		
990322179	SMP	119	684.12	401.41		
990326215	SMP	119	684.65	402.02		
990330204	SMP	119	685.20	401.81		
990334169	SMP	119	685.99	401.28		
990338175	SMP	119	686.73	400.69		
990342191	SMP	119	686.98	402.02		
990346211	SMP	119	686.82	402.56		
990350095	SMP	119	686.01	402.65		
990354175	SMP	119	684.14	402.08		
990358180	SMP	119	685.41	395.39		
990362199	SMP	119	694.14	386.53		
990366183	SMP	119	714.84	376.30		
990370173	SMP	119	728.71	336.84		
990374190	SMP	119	745.02	297.39		
990378184	SMP	119	767.59	275.00		
990382183	SMP	119	800.30	271.61		
990386180	SMP	119	816.39	255.94		
990390123	SMP	119	830.08	253.13		
990394180	SMP	119	855.75	240.50		
990398187	SMP	119	882.34	229.97		
990402179	SMP	119	908.93	224.95		
990406289	SMP	119	914.28	222.74		
990410195	SMP	119	908.35	220.38		
990414054	SMP	119	903.60	218.84		
990418185	SMP	119	905.39	216.46		
990422169	SMP	119	907.67	218.48		
990426198	SMP	119	907.82	217.34		
990430050	SMP	119	907.96	216.24		
990434199	SMP	119	907.67	213.92		
990438176	SMP	119	910.13	214.40		
990442197	SMP	119	911.48	215.16		
990446179	SMP	119	911.12	215.77		
990450194	SMP	119	910.49	215.61		
990454178	SMP	119	910.83	215.73		
990458188	SMP	119	912.88	216.79		
990462042	SMP	119	913.00	216.51		
990466194	SMP	119	913.14	215.58		
990470178	SMP	119	914.05	215.36		
990474189	SMP	119	915.53	215.78		
990478039	SMP	119	915.51	209.27		
990482189	SMP	119	910.99	197.58		
990486180	SMP	119	902.94	182.10		
990490205	SMP	119	873.81	165.50		
990494170	SMP	119	862.83	160.49		
990498170	SMP	119	854.83	156.59		
990502197	SMP	119	850.34	147.16		
990506175	SMP	119	850.76	144.05		
990510049	SMP	119	850.52	143.17		
990514178	SMP	119	849.90	142.12		
990518198	SMP	119	846.95	141.69		
990522177	SMP	119	844.19	137.89		
990526169	SMP	119	844.11	139.00		
990530181	SMP	119	842.75	137.92		
990534198	SMP	119	840.41	138.75		
990538189	SMP	119	837.81	138.83		
990542055	SMP	119	835.41	136.73		
990546154	SMP	119	834.65	138.87		
990550188	SMP	119	834.31	138.60		
990554200	SMP	119	833.74	139.03		
990558041	SMP	119	832.80	140.58		
990562165	SMP	119	830.96	139.26		
990566192	SMP	119	832.18	139.37		
990570181	SMP	119	833.80	137.73		
990574040	SMP	119	834.52	136.08		
990578167	SMP	119	834.88	134.30		
990582193	SMP	119	837.41	133.14		
990586190	SMP	119	839.22	132.61		
990590056	SMP	119	839.40	131.28		
990594179	SMP	119	841.75	132.18		
990598199	SMP	119	842.19	131.10		
990602216	SMP	119	843.17	129.80		
990606168	SMP	119	844.64	131.23		
990610174	SMP	119	846.17	137.10		
990614182	SMP	119	846.99	174.94		
990618187	SMP	119	851.96	266.16		
990622033	SMP	119	864.01	311.56		
990626175	SMP	119	885.15	371.50		
990630196	SMP	119	889.84	426.47		
990634189	SMP	119	898.93	466.70		
990638036	SMP	119	894.25	519.37		
990642170	SMP	119	893.02	564.17		
990646171	SMP	119	896.88	589.63		
990650062	SMP	119	900.68	606.99		
990654036	SMP	119	896.84	633.45		
990658040	SMP	119	894.79	647.27		
990662041	SMP	119	895.48	647.57		
990666063	SMP	119	897.11	637.76		
990670040	SMP	119	896.45	639.78		
990674047	SMP	119	895.11	641.68		
990678034	SMP	119	893.92	643.76		
990682058	SMP	119	893.49	649.58		
990686038	SMP	119	892.82	651.71		
990690079	SMP	119	891.91	653.31		
990694048	SMP	119	890.34	652.00		
990698062	SMP	119	890.31	655.45		
990702037	SMP	119	891.92	653.24		
990706037	SMP	119	892.30	654.25		
990710054	SMP	119	891.55	654.18		
990714063	SMP	119	890.94	655.69		
990718029	SMP	119	891.52	655.64		
990722033	SMP	119	892.14	655.09		
990726101	SMP	119	892.47	653.88		
990730037	SMP	119	893.08	650.77		
990734812	SMP	119	893.29	648.19		
990738062	SMP	119	894.30	649.63		
990742063	SMP	119	895.24	647.07		
990746043	SMP	119	895.59	644.86		
990750030	SMP	119	896.24	642.44		
990754032	SMP	119	897.44	641.02		
990758064	SMP	119	898.22	642.48		
990762042	SMP	119	898.12	644.03		
990766030	SMP	119	897.86	643.55		
990770032	SMP	119	897.92	643.97		
990774063	SMP	119	897.62	644.64		
990778039	SMP	119	897.14	644.40		
990782021	SMP	119	896.99	643.33		
990786032	SMP	119	896.99	647.21		
990790451	SMP	119	896.15	650.47		
990794050	SMP	119	895.89	649.95		
990798026	SMP	119	894.31	653.90		
990802032	SMP	119	892.33	653.36		
990806055	SMP	119	891.71	645.11		
990810049	SMP	119	891.09	650.00		
990814032	SMP	119	889.74	652.68		
990818034	SMP	119	889.33	654.24		
990822062	SMP	119	889.11	646.39		
990826052	SMP	119	888.88	657.49		
990830034	SMP	119	887.07	657.25		
990834032	SMP	119	886.52	658.37		
990838053	SMP	119	885.44	660.19		
990842050	SMP	119	885.46	655.04		
990846027	SMP	119	886.50	658.53		
990850029	SMP	119	892.24	659.33		
990854065	SMP	119	915.40	664.44		
990858051	SMP	119	937.95	665.47		
990862030	SMP	119	957.85	666.62		
990866046	SMP	119	959.76	669.99		
990870082	SMP	119	963.69	670.12		
990874055	SMP	119	965.70	669.62		
990878026	SMP	119	963.70	668.26		
990882028	SMP	119	966.11	672.98		
990886029	SMP	119	966.31	674.51		
990890166	SMP	119	966.78	672.37		
990894033	SMP	119	968.55	675.26		
990898027	SMP	119	970.86	674.91		
990902027	SMP	119	972.51	674.15		
990906052	SMP	119	972.49	673.43		
990910045	SMP	119	973.35	673.78		
990914026	SMP	119	974.43	673.82		
990918016	SMP	119	975.48	669.57		
990922093	SMP	119	976.93	670.62		
990926035	SMP	119	979.99	670.96		
990930039	SMP	119	981.05	667.33		
990934026	SMP	119	982.76	671.22		
990938026	SMP	119	984.20	674.34		
990942039	SMP	119	985.14	675.63		
990946029	SMP	119	984.91	673.31		
990950025	SMP	119	986.10	677.06		
990954024	SMP	119	986.72	679.24		
990958034	SMP	119	987.26	680.33		
990962028	SMP	119	987.32	684.63		
990966026	SMP	119	987.75	687.94		
990970024	SMP	119	987.10	689.31		
990974056	SMP	119	986.75	690.85		
990978069	SMP	119	986.07	691.70		
990982035	SMP	119	985.57	693.16		
990986026	SMP	119	984.55	693.91		
990990036	SMP	119	984.48	694.57		
990994040	SMP	119	983.19	696.79		
990998023	SMP	119	981.33	696.64		
991002024	SMP	119	979.88	697.79		
991006039	SMP	119	978.67	697.14		
991010055	SMP	119	977.46	691.40		
991014027	SMP	119	976.73	691.64		
991018026	SMP	119	976.49	691.46		
991022029	SMP	119	975.98	692.07		
991026042	SMP	119	975.34	692.99		
991030012	SMP	119	975.05	692.08		
991034031	SMP	119	974.34	684.05		
991038028	SMP	119	972.59	692.49		
991042059	SMP	119	966.10	691.22		
991046036	SMP	119	932.40	689.73		
991050028	SMP	119	895.16	689.92		
991054032	SMP	119	859.57	690.15		
991058036	SMP	119	835.10	691.34		
991062025	SMP	119	816.50	687.35		
991066021	SMP	119	800.56	674.86		
991070030	SMP	119	796.34	673.77		
991074040	SMP	119	796.47	675.96		
991078024	SMP	119	794.87	665.81		
991082021	SMP	119	796.28	671.24		
991086023	SMP	119	796.33	668.18		
991090019	SMP	119	796.04	668.55		
991094033	SMP	119	794.22	664.48		
991098018	SMP	119	792.51	666.01		
991102012	SMP	119	790.41	663.18		
991106015	SMP	119	789.48	663.05		
991110079	SMP	119	788.75	664.59		
991114030	SMP	119	788.91	662.09		
991118015	SMP	119	788.58	659.50		
991122040	SMP	119	788.54	664.13		
991126035	SMP	119	787.12	663.15		
991130036	SMP	119	786.41	665.76		
991134014	SMP	119	785.14	664.45		
991138038	SMP	119	784.95	664.28		
991142032	SMP	119	785.41	662.66		
991146037	SMP	119	786.68	665.86		
991150014	SMP	119	787.52	665.95		
991154040	SMP	119	788.89	665.76		
991158035	SMP	119	788.93	666.55		
991162020	SMP	119	788.61	667.10		
991166024	SMP	119	788.28	666.01		
991170026	SMP	119	788.74	664.81		
991174034	SMP	119	788.57	662.17		
991178011	SMP	119	787.52	659.97		
991182010	SMP	119	787.34	663.35		
991186012	SMP	119	784.80	661.41		
991190038	SMP	119	782.72	663.84		
991194039	SMP	119	780.80	662.83		
991198012	SMP	119	778.20	662.96		
991202011	SMP	119	776.62	661.10		
991206038	SMP	119	775.56	661.65		
991210033	SMP	119	776.37	662.39		
991214010	SMP	119	775.26	663.18		
991218010	SMP	119	774.03	666.37		
991222077	SMP	119	775.13	664.55		
991226039	SMP	119	771.00	657.32		
991229998	SMP	119	754.78	654.00		
991234023	SMP	119	712.51	665.50		
991238038	SMP	119	668.89	658.67		
991242035	SMP	119	646.07	666.81		
991246004	SMP	119	624.68	662.04		
991250008	SMP	119	589.79	666.51		
991254032	SMP	119	581.68	669.42		
991258031	SMP	119	571.10	669.38		
991262004	SMP	119	561.04	667.11		
991266005	SMP	119	555.79	669.40		
991270031	SMP	119	555.96	669.60		
991274076	SMP	119	554.79	672.12		
991278003	SMP	119	553.30	670.28		
991282006	SMP	119	550.38	672.43		
991286052	SMP	119	547.14	671.52		
991290040	SMP	119	545.35	671.94		
991298110	SMP	119	543.03	673.02		
991302093	SMP	119	543.30	669.66		
991306020	SMP	119	545.39	665.74		
991310026	SMP	119	542.85	665.18		
991314001	SMP	119	545.43	662.61		
991318006	SMP	119	543.43	663.00		
991322034	SMP	119	544.36	659.68		
991326030	SMP	119	542.98	661.44		
991330001	SMP	119	542.50	661.32		
991334017	SMP	119	545.89	662.37		
991338035	SMP	119	545.79	663.36		
991342025	SMP	119	546.43	663.08		
991345998	SMP	119	546.23	665.94		
991350020	SMP	119	545.17	668.20		
991354034	SMP	119	545.18	669.67		
991358022	SMP	119	543.57	670.95		
991362003	SMP	119	543.05	672.86		
991365783	MSG	119	# Message: Le sujet a repondu
991366004	SMP	119	541.56	675.45		
991370009	SMP	119	540.68	675.80		
991374062	SMP	119	540.64	676.85		
991378011	SMP	119	539.01	678.05		
991382003	SMP	119	537.13	678.62		
991386002	SMP	119	535.25	679.33		
991390027	SMP	119	534.21	681.22		
991394006	SMP	119	533.44	680.79		
991398002	SMP	119	532.95	680.04		
991401999	SMP	119	532.41	680.36		
991406025	SMP	119	532.19	679.94		
991410005	SMP	119	531.88	678.63		
991413999	SMP	119	532.33	678.46		
991418009	SMP	119	532.00	678.56		
991422028	SMP	119	531.66	677.53		
991422269	MSG	119	# Message: stop_trial  distractor 5 tgt_hor 262 tgt_vert 262 cor_resp 1 sub_resp 1 tim_resp 1175
991426014	SMP	119	531.58	676.09		
993245254	MSG	120	# Message: Starting wait for fixation period
993245738	MSG	120	# Message: stop_fixation
993245816	SMP	120	682.40	414.67		
993245899	MSG	120	# Message: start_trial 113 C:\Users\Jessica\Desktop\Manip SMI\Images_finales\mtneu35.png
993249795	SMP	120	680.96	416.70		
993253825	SMP	120	681.28	417.20		
993257804	SMP	120	682.04	416.59		
993261803	SMP	120	682.93	416.10		
993265658	SMP	120	682.99	416.64		
993269788	SMP	120	682.50	417.12		
993273811	SMP	120	680.50	418.41		
993277809	SMP	120	677.76	419.42		
993281657	SMP	120	675.67	419.52		
993285783	SMP	120	675.86	418.79		
993289812	SMP	120	674.66	418.71		
993293819	SMP	120	675.64	417.12		
993297650	SMP	120	674.17	416.45		
993301794	SMP	120	674.06	416.39		
993305788	SMP	120	673.24	417.38		
993309813	SMP	120	673.56	414.63		
993313785	SMP	120	675.51	412.66		
993317784	SMP	120	677.21	409.67		
993321787	SMP	120	677.31	409.70		
993325807	SMP	120	677.28	409.49		
993329664	SMP	120	675.50	405.76		
993333796	SMP	120	674.94	403.69		
993337792	SMP	120	675.88	402.56		
993341811	SMP	120	675.10	401.50		
993345681	SMP	120	675.57	400.98		
993349778	SMP	120	674.96	402.03		
993353776	SMP	120	674.41	403.15		
993357809	SMP	120	673.00	399.75		
993361664	SMP	120	672.65	400.41		
993365782	SMP	120	673.01	399.56		
993369785	SMP	120	673.67	400.37		
993373813	SMP	120	674.59	402.50		
993377662	SMP	120	675.17	402.59		
993381787	SMP	120	674.96	403.25		
993385784	SMP	120	675.11	405.16		
993389808	SMP	120	674.42	405.55		
993393679	SMP	120	673.80	405.28		
993397787	SMP	120	673.66	405.01		
993401783	SMP	120	674.03	405.11		
993405803	SMP	120	673.56	405.41		
993410192	SMP	120	673.20	404.97		
993413801	SMP	120	673.07	404.66		
993417795	SMP	120	671.70	403.07		
993421800	SMP	120	670.57	401.09		
993425657	SMP	120	666.25	396.59		
993429850	SMP	120	661.15	371.29		
993433796	SMP	120	653.86	314.34		
993437812	SMP	120	636.18	293.01		
993441660	SMP	120	591.04	274.92		
993445790	SMP	120	577.53	262.04		
993449784	SMP	120	565.98	237.30		
993453806	SMP	120	557.93	220.90		
993457647	SMP	120	548.09	202.90		
993461789	SMP	120	531.99	190.04		
993465783	SMP	120	515.89	188.04		
993469799	SMP	120	511.22	192.76		
993473646	SMP	120	510.97	187.23		
993477808	SMP	120	511.75	190.37		
993481666	SMP	120	511.11	190.22		
993485661	SMP	120	509.69	181.97		
993489661	SMP	120	507.97	185.05		
993493664	SMP	120	508.92	181.53		
993497655	SMP	120	506.52	180.19		
993501653	SMP	120	506.61	176.89		
993505647	SMP	120	507.40	176.53		
993509698	SMP	120	509.15	174.60		
993513671	SMP	120	510.72	172.92		
993517657	SMP	120	511.63	170.50		
993521647	SMP	120	512.59	168.46		
993525671	SMP	120	513.18	165.73		
993529670	SMP	120	514.26	166.39		
993533671	SMP	120	515.20	165.66		
993537646	SMP	120	514.97	165.63		
993543560	SMP	120	514.32	166.71		
993545814	SMP	120	511.30	167.45		
993549672	SMP	120	510.22	168.62		
993553659	SMP	120	507.19	170.43		
993557650	SMP	120	505.98	171.13		
993561662	SMP	120	505.60	172.23		
993565676	SMP	120	504.69	173.86		
993569641	SMP	120	502.00	175.10		
993573647	SMP	120	499.94	175.95		
993577654	SMP	120	498.52	176.57		
993581675	SMP	120	496.81	177.40		
993585643	SMP	120	495.78	177.12		
993589646	SMP	120	494.92	177.30		
993593699	SMP	120	493.98	177.75		
993597670	SMP	120	493.61	177.64		
993601646	SMP	120	493.57	178.32		
993605669	SMP	120	492.72	179.11		
993609768	SMP	120	491.59	179.64		
993613663	SMP	120	491.41	178.81		
993617651	SMP	120	492.23	179.85		
993621646	SMP	120	492.34	180.68		
993625653	SMP	120	493.14	181.82		
993629664	SMP	120	492.97	181.11		
993633649	SMP	120	493.74	182.45		
993637660	SMP	120	494.24	182.98		
993641645	SMP	120	494.40	183.04		
993645667	SMP	120	493.81	183.32		
993649638	SMP	120	493.58	182.61		
993653667	SMP	120	493.87	181.42		
993657653	SMP	120	493.89	182.08		
993661678	SMP	120	492.44	180.59		
993665642	SMP	120	492.00	183.17		
993669653	SMP	120	483.70	188.92		
993673670	SMP	120	470.96	209.24		
993677667	SMP	120	440.32	293.82		
993681642	SMP	120	410.41	322.33		
993685665	SMP	120	393.29	336.90		
993689652	SMP	120	393.93	338.92		
993693678	SMP	120	389.92	345.24		
993697642	SMP	120	388.91	353.91		
993701669	SMP	120	390.16	354.04		
993705646	SMP	120	391.62	354.75		
993709646	SMP	120	391.58	352.06		
993713644	SMP	120	390.15	355.37		
993717696	SMP	120	389.36	358.22		
993721651	SMP	120	387.19	363.90		
993725633	SMP	120	386.60	368.22		
993729639	SMP	120	386.85	371.85		
993733659	SMP	120	387.11	373.15		
993737661	SMP	120	387.40	374.39		
993741643	SMP	120	388.17	376.03		
993745639	SMP	120	393.41	381.20		
993749640	SMP	120	441.71	417.55		
993753665	SMP	120	483.42	457.34		
993757644	SMP	120	533.04	496.57		
993761642	SMP	120	570.47	510.52		
993765652	SMP	120	635.62	525.43		
993769668	SMP	120	661.31	551.35		
993773645	SMP	120	702.67	562.04		
993777643	SMP	120	737.89	579.67		
993781680	SMP	120	781.33	589.18		
993785649	SMP	120	812.87	599.03		
993789660	SMP	120	836.56	642.59		
993793639	SMP	120	860.29	645.64		
993797646	SMP	120	878.76	654.84		
993801634	SMP	120	880.40	659.50		
993805661	SMP	120	888.13	673.78		
993809635	SMP	120	889.57	677.42		
993813656	SMP	120	892.88	675.17		
993817661	SMP	120	895.80	675.07		
993821666	SMP	120	897.62	677.02		
993825630	SMP	120	897.36	676.83		
993829643	SMP	120	899.95	680.27		
993833657	SMP	120	902.68	680.11		
993837667	SMP	120	905.15	682.52		
993841636	SMP	120	905.84	682.77		
993845648	SMP	120	906.04	682.47		
993849676	SMP	120	906.12	679.06		
993853653	SMP	120	906.93	678.23		
993857660	SMP	120	907.85	677.71		
993861650	SMP	120	908.28	676.45		
993865640	SMP	120	908.15	676.43		
993869634	SMP	120	908.68	677.01		
993873638	SMP	120	908.68	672.65		
993877644	SMP	120	907.81	673.71		
993881643	SMP	120	908.95	674.07		
993885635	SMP	120	909.56	676.19		
993889643	SMP	120	909.89	676.33		
993893664	SMP	120	910.72	678.61		
993897639	SMP	120	911.42	678.90		
993901634	SMP	120	910.85	681.82		
993905650	SMP	120	910.48	682.67		
993909633	SMP	120	909.96	682.46		
993913634	SMP	120	909.58	679.34		
993917639	SMP	120	910.05	682.02		
993921643	SMP	120	910.54	685.02		
993925637	SMP	120	910.24	684.77		
993929651	SMP	120	909.69	686.49		
993933648	SMP	120	909.06	685.26		
993937643	SMP	120	908.23	685.07		
993941632	SMP	120	907.06	686.12		
993945643	SMP	120	906.99	685.47		
993949638	SMP	120	907.07	684.21		
993953639	SMP	120	907.10	684.46		
993957644	SMP	120	906.96	684.84		
993961656	SMP	120	906.68	685.86		
993965636	SMP	120	906.70	684.92		
993969676	SMP	120	906.08	684.21		
993973644	SMP	120	905.78	683.02		
993977651	SMP	120	907.81	682.21		
993981636	SMP	120	908.65	681.06		
993985636	SMP	120	910.52	678.93		
993989630	SMP	120	911.89	678.29		
993993673	SMP	120	912.58	678.42		
993997638	SMP	120	913.71	678.51		
994001641	SMP	120	914.48	676.92		
994005628	SMP	120	915.33	675.77		
994009630	SMP	120	915.04	674.00		
994013641	SMP	120	914.91	672.89		
994017643	SMP	120	915.37	673.19		
994021628	SMP	120	914.79	673.55		
994025627	SMP	120	914.74	674.16		
994029677	SMP	120	914.76	671.23		
994033625	SMP	120	913.76	671.26		
994037611	SMP	120	913.61	670.65		
994041640	SMP	120	913.14	671.45		
994045652	SMP	120	912.67	672.99		
994049621	SMP	120	912.45	674.61		
994053621	SMP	120	912.16	675.77		
994057624	SMP	120	912.23	676.02		
994061656	SMP	120	911.31	675.62		
994065628	SMP	120	910.89	675.42		
994069625	SMP	120	909.22	670.43		
994073628	SMP	120	908.02	675.13		
994077656	SMP	120	907.98	676.90		
994081623	SMP	120	909.69	677.68		
994085617	SMP	120	922.04	680.65		
994089623	SMP	120	942.99	679.20		
994094011	SMP	120	975.92	680.43		
994097648	SMP	120	989.44	673.29		
994101612	SMP	120	996.54	660.21		
994105611	SMP	120	1001.62	672.78		
994109650	SMP	120	1007.85	666.25		
994113627	SMP	120	1013.17	668.32		
994117622	SMP	120	1012.51	664.35		
994121622	SMP	120	1013.85	662.51		
994125660	SMP	120	1013.73	661.24		
994129630	SMP	120	1015.23	655.79		
994133631	SMP	120	1016.26	656.64		
994137623	SMP	120	1018.02	656.51		
994141646	SMP	120	1019.83	656.75		
994145624	SMP	120	1021.23	658.32		
994149620	SMP	120	1022.19	657.29		
994153620	SMP	120	1022.34	656.44		
994157634	SMP	120	1027.25	652.35		
994161636	SMP	120	1036.10	651.14		
994165607	SMP	120	1026.23	653.69		
994169653	SMP	120	1026.69	654.39		
994173629	SMP	120	1027.04	652.64		
994177620	SMP	120	1025.63	652.50		
994181622	SMP	120	1026.70	653.60		
994185625	SMP	120	1025.30	653.30		
994189626	SMP	120	1023.48	655.23		
994193694	SMP	120	1021.93	654.33		
994197634	SMP	120	1023.95	656.62		
994201619	SMP	120	1020.55	657.40		
994205615	SMP	120	1019.85	659.66		
994209619	SMP	120	1020.10	656.04		
994213629	SMP	120	1020.45	657.17		
994217621	SMP	120	1020.85	656.46		
994221638	SMP	120	1022.40	656.52		
994225627	SMP	120	1022.33	655.34		
994229611	SMP	120	1022.68	652.66		
994233632	SMP	120	1022.71	651.50		
994237641	SMP	120	1023.53	651.26		
994241612	SMP	120	1023.32	650.91		
994245642	SMP	120	1023.36	651.38		
994249623	SMP	120	1024.33	650.39		
994253617	SMP	120	1025.03	650.74		
994257607	SMP	120	1026.54	650.40		
994261646	SMP	120	1027.32	649.33		
994265623	SMP	120	1027.52	648.93		
994269619	SMP	120	1027.94	648.80		
994273607	SMP	120	1028.43	649.58		
994277643	SMP	120	1029.16	650.05		
994281643	SMP	120	1029.85	651.03		
994285616	SMP	120	1031.00	651.50		
994289600	SMP	120	1031.37	651.45		
994293633	SMP	120	1032.17	652.37		
994297633	SMP	120	1031.58	653.63		
994301617	SMP	120	1031.50	655.37		
994305603	SMP	120	1030.87	657.65		
994309632	SMP	120	1030.58	659.73		
994313632	SMP	120	1030.17	661.66		
994317621	SMP	120	1030.84	662.96		
994321602	SMP	120	1030.91	664.36		
994325629	SMP	120	1030.85	665.21		
994325837	MSG	120	# Message: Le sujet a repondu
994329631	SMP	120	1031.00	665.86		
994333632	SMP	120	1032.17	666.15		
994337602	SMP	120	1031.14	666.17		
994341655	SMP	120	1032.23	666.21		
994345637	SMP	120	1032.34	666.15		
994349615	SMP	120	1033.64	666.50		
994353603	SMP	120	1033.42	667.32		
994357629	SMP	120	1034.76	667.22		
994361629	SMP	120	1034.22	666.56		
994365616	SMP	120	1034.48	666.49		
994369602	SMP	120	1034.91	664.92		
994373632	SMP	120	1034.29	663.79		
994377648	SMP	120	1032.51	663.82		
994381619	SMP	120	1031.75	663.42		
994385603	SMP	120	1030.92	663.22		
994389626	SMP	120	1029.15	661.54		
994393615	SMP	120	1028.60	660.36		
994397626	SMP	120	1028.08	657.93		
994401600	SMP	120	1027.80	656.55		
994405627	SMP	120	1027.79	655.67		
